x,y,angle
0.401919987,-4.983410916,-116.1582753
0.352066613,-4.98718088,-116.1682753
0.302178032,-4.990452131,-116.1782753
0.252259233,-4.99322434,-116.1882753
0.202315209,-4.995497231,-116.1982753
0.152350954,-4.997270577,-116.2082753
0.102371464,-4.9985442,-116.2182753
0.052381736,-4.999317972,-116.2282753
0.002386771,-4.999591817,-116.2382753
-0.047627905,-4.999373887,-116.2482775
-0.09759478,-4.998648002,-116.2582775
-0.14757547,-4.99742199,-116.2682774
-0.197541552,-4.995696237,-116.2782774
-0.247487876,-4.993470921,-116.2882773
-0.297409448,-4.990746263,-116.2982773
-0.347301274,-4.987522536,-116.3082773
-0.397158366,-4.983800062,-116.3182772
-0.446975739,-4.979579214,-116.3282772
-0.496748411,-4.974860413,-116.3382772
-0.546471404,-4.969644132,-116.3482771
-0.596139747,-4.963930893,-116.3582771
-0.645748473,-4.957721265,-116.3682771
-0.695292621,-4.951015872,-116.378277
-0.744767236,-4.943815382,-116.388277
-0.794167373,-4.936120516,-116.398277
-0.843488089,-4.927932044,-116.4082769
-0.892724454,-4.919250785,-116.4182769
-0.941871545,-4.910077606,-116.4282769
-0.990924446,-4.900413424,-116.4382768
-1.039878252,-4.890259207,-116.4482768
-1.088728068,-4.87961597,-116.4582768
-1.137469009,-4.868484777,-116.4682767
-1.186096202,-4.85686674,-116.4782767
-1.234604783,-4.844763023,-116.4882767
-1.282989902,-4.832174835,-116.4982767
-1.33124672,-4.819103435,-116.5082766
-1.379370412,-4.80555013,-116.5182766
-1.427356166,-4.791516276,-116.5282766
-1.475199183,-4.777003276,-116.5382766
-1.522894679,-4.76201258,-116.5482765
-1.570437884,-4.746545689,-116.5582765
-1.617824044,-4.730604149,-116.5682765
-1.665048422,-4.714189554,-116.5782765
-1.712106293,-4.697303546,-116.5882764
-1.758992953,-4.679947812,-116.5982764
-1.805703714,-4.662124089,-116.6082764
-1.852233903,-4.643834159,-116.6182764
-1.898578869,-4.625079851,-116.6282764
-1.944733976,-4.60586304,-116.6382763
-1.99069461,-4.586185648,-116.6482763
-2.036456174,-4.566049643,-116.6582763
-2.082014093,-4.545457038,-116.6682763
-2.12736381,-4.524409893,-116.6782763
-2.172500791,-4.502910312,-116.6882762
-2.217420522,-4.480960445,-116.6982762
-2.262118511,-4.458562487,-116.7082762
-2.306590289,-4.435718677,-116.7182762
-2.350831408,-4.412431301,-116.7282762
-2.394837444,-4.388702687,-116.7382762
-2.438603997,-4.364535208,-116.7482761
-2.482126691,-4.33993128,-116.7582761
-2.525401172,-4.314893364,-116.7682761
-2.568423115,-4.289423964,-116.7782761
-2.611188215,-4.263525626,-116.7882761
-2.653692198,-4.23720094,-116.7982761
-2.695930813,-4.210452539,-116.808276
-2.737899836,-4.183283098,-116.818276
-2.77959507,-4.155695333,-116.828276
-2.821012345,-4.127692003,-116.838276
-2.862147521,-4.099275908,-116.848276
-2.902996483,-4.070449891,-116.858276
-2.943555148,-4.041216833,-116.868276
-2.983819458,-4.011579658,-116.878276
-3.023785387,-3.98154133,-116.8882759
-3.06344894,-3.951104852,-116.8982759
-3.10280615,-3.920273268,-116.9082759
-3.14185308,-3.889049661,-116.9182759
-3.180585827,-3.857437154,-116.9282759
-3.219000518,-3.825438907,-116.9382759
-3.25709331,-3.79305812,-116.9482759
-3.294860395,-3.760298032,-116.9582759
-3.332297996,-3.727161919,-116.9682758
-3.369402369,-3.693653093,-116.9782758
-3.406169804,-3.659774906,-116.9882758
-3.442596624,-3.625530746,-116.9982758
-3.478679187,-3.590924037,-117.0082758
-3.514413884,-3.555958239,-117.0182758
-3.549797143,-3.520636849,-117.0282758
-3.584825423,-3.4849634,-117.0382758
-3.619495224,-3.448941458,-117.0482758
-3.653803078,-3.412574626,-117.0582758
-3.687745554,-3.37586654,-117.0682757
-3.721319258,-3.338820872,-117.0782757
-3.754520833,-3.301441325,-117.0882757
-3.787346958,-3.263731637,-117.0982757
-3.819794351,-3.22569558,-117.1082757
-3.851859768,-3.187336957,-117.1182757
-3.883540001,-3.148659604,-117.1282757
-3.914831884,-3.109667388,-117.1382757
-3.945732286,-3.070364209,-117.1482757
-3.976238118,-3.030753997,-117.1582757
-4.006346328,-2.990840713,-117.1682757
-4.036053908,-2.950628348,-117.1782757
-4.065357885,-2.910120924,-117.1882756
-4.094255329,-2.86932249,-117.1982756
-4.122743351,-2.828237128,-117.2082756
-4.150819102,-2.786868945,-117.2182756
-4.178479773,-2.745222078,-117.2282756
-4.205722601,-2.703300692,-117.2382756
-4.232544859,-2.661108979,-117.2482756
-4.258943866,-2.618651158,-117.2582756
-4.284916982,-2.575931475,-117.2682756
-4.31046161,-2.532954201,-117.2782756
-4.335575195,-2.489723635,-117.2882756
-4.360255226,-2.446244099,-117.2982756
-4.384499234,-2.402519942,-117.3082756
-4.408304797,-2.358555535,-117.3182756
-4.431669532,-2.314355275,-117.3282756
-4.454591104,-2.269923582,-117.3382756
-4.477067221,-2.2252649,-117.3482755
-4.499095634,-2.180383693,-117.3582755
-4.520674141,-2.135284451,-117.3682755
-4.541800585,-2.089971682,-117.3782755
-4.562472852,-2.044449919,-117.3882755
-4.582688876,-1.998723712,-117.3982755
-4.602446635,-1.952797636,-117.4082755
-4.621744152,-1.906676282,-117.4182755
-4.640579499,-1.860364263,-117.4282755
-4.658950792,-1.813866209,-117.4382755
-4.676856194,-1.767186771,-117.4482755
-4.694293914,-1.720330616,-117.4582755
-4.711262208,-1.673302429,-117.4682755
-4.72775938,-1.626106915,-117.4782755
-4.74378378,-1.578748791,-117.4882755
-4.759333805,-1.531232795,-117.4982755
-4.774407901,-1.483563677,-117.5082755
-4.789004561,-1.435746204,-117.5182755
-4.803122323,-1.387785159,-117.5282755
-4.816759778,-1.339685336,-117.5382755
-4.82991556,-1.291451547,-117.5482755
-4.842588355,-1.243088614,-117.5582755
-4.854776896,-1.194601373,-117.5682754
-4.866479962,-1.145994674,-117.5782754
-4.877696385,-1.097273376,-117.5882754
-4.888425042,-1.048442353,-117.5982754
-4.898664861,-0.999506487,-117.6082754
-4.908414817,-0.950470671,-117.6182754
-4.917673936,-0.901339809,-117.6282754
-4.926441292,-0.852118814,-117.6382754
-4.934716007,-0.802812609,-117.6482754
-4.942497255,-0.753426123,-117.6582754
-4.949784258,-0.703964296,-117.6682754
-4.956576287,-0.654432073,-117.6782754
-4.962872661,-0.604834408,-117.6882754
-4.968672753,-0.55517626,-117.6982754
-4.973975982,-0.505462596,-117.7082754
-4.978781818,-0.455698386,-117.7182754
-4.983089779,-0.405888607,-117.7282754
-4.986899436,-0.356038239,-117.7382754
-4.990210406,-0.306152268,-117.7482754
-4.99302236,-0.256235683,-117.7582754
-4.995335017,-0.206293475,-117.7682754
-4.997148143,-0.156330637,-117.7782754
-4.998461559,-0.106352167,-117.7882754
-4.999275134,-0.056363062,-117.7982754
-4.999588785,-0.006368322,-117.8082754
-4.999402481,0.043627056,-117.8182754
-4.998716241,0.09361807,-117.8282754
-4.997530134,0.143599723,-117.8382754
-4.995844278,0.193567015,-117.8482754
-4.993658842,0.243514951,-117.8582754
-4.990974045,0.293438535,-117.8682754
-4.987790154,0.343332775,-117.8782754
-4.984107488,0.393192683,-117.8882754
-4.979926416,0.44301327,-117.8982754
-4.975247356,0.492789557,-117.9082754
-4.970070774,0.542516565,-117.9182754
-4.964397191,0.592189322,-117.9282754
-4.958227171,0.64180286,-117.9382754
-4.951561333,0.691352218,-117.9482754
-4.944400343,0.740832441,-117.9582754
-4.936744918,0.790238582,-117.9682753
-4.928595822,0.839565699,-117.9782753
-4.91995387,0.88880886,-117.9882753
-4.910819927,0.93796314,-117.9982753
-4.901194907,0.987023625,-118.0082753
-4.891079771,1.035985409,-118.0182753
-4.880475532,1.084843594,-118.0282753
-4.869383249,1.133593296,-118.0382753
-4.857804032,1.182229639,-118.0482753
-4.845739038,1.23074776,-118.0582753
-4.833189475,1.279142807,-118.0682753
-4.820156597,1.327409941,-118.0782753
-4.806641707,1.375544335,-118.0882753
-4.792646157,1.423541176,-118.0982753
-4.778171347,1.471395663,-118.1082753
-4.763218724,1.519103012,-118.1182753
-4.747789783,1.566658452,-118.1282753
-4.731886067,1.614057227,-118.1382753
-4.715509166,1.661294598,-118.1482753
-4.698660718,1.70836584,-118.1582753
-4.681342409,1.755266247,-118.1682753
-4.663555969,1.801991129,-118.1782753
-4.645303177,1.848535813,-118.1882753
-4.626585859,1.894895645,-118.1982753
-4.607405887,1.941065989,-118.2082753
-4.587765177,1.987042228,-118.2182753
-4.567665696,2.032819764,-118.2282753
-4.547109451,2.07839402,-118.2382753
-4.526098499,2.123760438,-118.2482753
-4.504634942,2.168914482,-118.2582753
-4.482720924,2.213851636,-118.2682753
-4.460358639,2.258567406,-118.2782753
-4.437550321,2.303057322,-118.2882753
-4.414298252,2.347316934,-118.2982753
-4.390604757,2.391341815,-118.3082753
-4.366472205,2.435127565,-118.3182753
-4.34190301,2.478669804,-118.3282753
-4.316899628,2.521964178,-118.3382753
-4.29146456,2.565006357,-118.3482753
-4.265600349,2.607792038,-118.3582753
-4.239309582,2.650316942,-118.3682753
-4.212594887,2.692576816,-118.3782753
-4.185458936,2.734567435,-118.3882753
-4.157904443,2.776284599,-118.3982753
-4.129934163,2.817724137,-118.4082753
-4.101550893,2.858881905,-118.4182753
-4.072757472,2.899753787,-118.4282753
-4.043556778,2.940335696,-118.4382753
-4.013951732,2.980623574,-118.4482753
-3.983945295,3.020613392,-118.4582753
-3.953540466,3.060301151,-118.4682753
-3.922740286,3.099682883,-118.4782753
-3.891547836,3.138754648,-118.4882753
-3.859966234,3.177512541,-118.4982753
-3.827998639,3.215952685,-118.5082753
-3.795648247,3.254071237,-118.5182753
-3.762918294,3.291864384,-118.5282753
-3.729812052,3.329328347,-118.5382753
-3.696332832,3.366459381,-118.5482753
-3.662483982,3.403253771,-118.5582753
-3.628268886,3.439707838,-118.5682753
-3.593690967,3.475817938,-118.5782753
-3.558753682,3.511580458,-118.5882753
-3.523460524,3.546991824,-118.5982753
-3.487815024,3.582048493,-118.6082753
-3.451820744,3.616746961,-118.6182753
-3.415481286,3.651083756,-118.6282753
-3.378800282,3.685055446,-118.6382753
-3.341781401,3.718658634,-118.6482753
-3.304428345,3.751889959,-118.6582753
-3.266744849,3.784746098,-118.6682753
-3.228734681,3.817223766,-118.6782753
-3.190401643,3.849319714,-118.6882753
-3.151749567,3.881030734,-118.6982753
-3.112782318,3.912353654,-118.7082753
-3.073503794,3.943285341,-118.7182753
-3.033917923,3.973822704,-118.7282753
-2.994028662,4.003962687,-118.7382753
-2.953840001,4.033702277,-118.7482753
-2.913355958,4.063038501,-118.7582753
-2.872580582,4.091968424,-118.7682753
-2.831517951,4.120489154,-118.7782753
-2.79017217,4.148597838,-118.7882753
-2.748547374,4.176291665,-118.7982753
-2.706647726,4.203567868,-118.8082753
-2.664477415,4.230423716,-118.8182753
-2.622040659,4.256856526,-118.8282753
-2.579341701,4.282863654,-118.8382753
-2.536384811,4.308442499,-118.8482753
-2.493174285,4.333590503,-118.8582753
-2.449714443,4.358305152,-118.8682753
-2.406009632,4.382583974,-118.8782753
-2.362064223,4.406424541,-118.8882753
-2.317882608,4.42982447,-118.8982753
-2.273469208,4.45278142,-118.9082753
-2.228828462,4.475293095,-118.9182753
-2.183964836,4.497357245,-118.9282753
-2.138882814,4.518971662,-118.9382753
-2.093586907,4.540134186,-118.9482753
-2.048081642,4.560842701,-118.9582753
-2.002371571,4.581095135,-118.9682753
-1.956461265,4.600889464,-118.9782753
-1.910355314,4.620223707,-118.9882753
-1.864058329,4.639095932,-118.9982753
-1.81757494,4.657504251,-119.0082753
-1.770909795,4.675446823,-119.0182753
-1.724067561,4.692921855,-119.0282753
-1.677052921,4.709927599,-119.0382753
-1.629870577,4.726462353,-119.0482753
-1.582525248,4.742524466,-119.0582753
-1.535021667,4.758112329,-119.0682753
-1.487364586,4.773224386,-119.0782753
-1.439558769,4.787859124,-119.0882753
-1.391608998,4.80201508,-119.0982753
-1.343520067,4.815690839,-119.1082753
-1.295296785,4.828885033,-119.1182753
-1.246943975,4.841596342,-119.1282753
-1.198466471,4.853823495,-119.1382753
-1.149869122,4.865565271,-119.1482753
-1.101156787,4.876820493,-119.1582753
-1.052334337,4.887588038,-119.1682753
-1.003406654,4.897866828,-119.1782753
-0.954378632,4.907655836,-119.1882753
-0.905255172,4.916954081,-119.1982753
-0.856041188,4.925760636,-119.2082753
-0.806741601,4.934074619,-119.2182753
-0.75736134,4.941895198,-119.2282753
-0.707905343,4.949221592,-119.2382753
-0.658378557,4.956053068,-119.2482753
-0.608785933,4.962388943,-119.2582753
-0.559132431,4.968228583,-119.2682753
-0.509423017,4.973571404,-119.2782753
-0.45966266,4.978416872,-119.2882753
-0.409856338,4.982764503,-119.2982753
-0.360009031,4.986613861,-119.3082753
-0.310125723,4.989964562,-119.3182753
-0.260211402,4.992816271,-119.3282753
-0.210271061,4.995168703,-119.3382753
-0.160309693,4.997021622,-119.3482753
-0.110332293,4.998374842,-119.3582753
-0.060343861,4.99922823,-119.3682753
-0.010349395,4.999581698,-119.3782753
0.039646107,4.999435213,-119.3882753
0.089637643,4.998788789,-119.3982753
0.139620217,4.997642489,-119.4082753
0.189588828,4.99599643,-119.4182753
0.23953848,4.993850775,-119.4282753
0.289464179,4.991205739,-119.4382753
0.339360932,4.988061587,-119.4482753
0.389223749,4.984418633,-119.4582753
0.439047643,4.980277241,-119.4682753
0.488827634,4.975637826,-119.4782753
0.538558742,4.970500851,-119.4882753
0.588235994,4.96486683,-119.4982753
0.637854424,4.958736326,-119.5082753
0.687409068,4.952109953,-119.5182753
0.736894972,4.944988373,-119.5282753
0.786307187,4.937372299,-119.5382753
0.835640773,4.929262491,-119.5482753
0.884890794,4.920659761,-119.5582753
0.934052328,4.911564969,-119.5682753
0.983120457,4.901979025,-119.5782753
1.032090275,4.891902887,-119.5882753
1.080956884,4.881337563,-119.5982753
1.129715399,4.870284109,-119.6082753
1.178360943,4.858743631,-119.6182753
1.226888652,4.846717282,-119.6282753
1.275293673,4.834206266,-119.6382753
1.323571166,4.821211833,-119.6482753
1.371716303,4.807735283,-119.6582753
1.419724269,4.793777964,-119.6682753
1.467590265,4.779341271,-119.6782753
1.515309502,4.764426647,-119.6882753
1.562877209,4.749035585,-119.6982753
1.610288631,4.733169624,-119.7082753
1.657539024,4.716830349,-119.7182753
1.704623665,4.700019395,-119.7282753
1.751537846,4.682738443,-119.7382753
1.798276873,4.664989221,-119.7482753
1.844836075,4.646773505,-119.7582753
1.891210795,4.628093114,-119.7682753
1.937396395,4.608949919,-119.7782753
1.983388257,4.589345832,-119.7882753
2.029181782,4.569282814,-119.7982753
2.07477239,4.548762872,-119.8082753
2.120155523,4.527788057,-119.8182753
2.165326642,4.506360468,-119.8282753
2.21028123,4.484482246,-119.8382753
2.255014792,4.46215558,-119.8482753
2.299522854,4.439382701,-119.8582753
2.343800966,4.416165889,-119.8682753
2.3878447,4.392507463,-119.8782753
2.431649651,4.36840979,-119.8882753
2.47521144,4.34387528,-119.8982753
2.518525709,4.318906386,-119.9082753
2.561588128,4.293505605,-119.9182753
2.60439439,4.267675477,-119.9282753
2.646940215,4.241418585,-119.9382753
2.689221348,4.214737555,-119.9482753
2.731233561,4.187635054,-119.9582753
2.772972653,4.160113793,-119.9682753
2.81443445,4.132176525,-119.9782753
2.855614806,4.103826042,-119.9882753
2.896509603,4.07506518,-119.9982753
2.937114751,4.045896815,-120.0082753
2.977426191,4.016323864,-120.0182753
3.01743989,3.986349284,-120.0282753
3.057151847,3.955976072,-120.0382753
3.096558093,3.925207266,-120.0482753
3.135654684,3.894045942,-120.0582753
3.174437713,3.862495217,-120.0682753
3.212903301,3.830558245,-120.0782753
3.251047601,3.798238221,-120.0882753
3.288866799,3.765538377,-120.0982753
3.326357114,3.732461981,-120.1082753
3.363514795,3.699012343,-120.1182753
3.400336127,3.665192807,-120.1282753
3.436817429,3.631006754,-120.1382753
3.472955052,3.596457603,-120.1482753
3.508745382,3.56154881,-120.1582753
3.544184841,3.526283865,-120.1682753
3.579269884,3.490666294,-120.1782753
3.613997003,3.45469966,-120.1882753
3.648362726,3.418387559,-120.1982753
3.682363615,3.381733622,-120.2082753
3.715996271,3.344741514,-120.2182753
3.74925733,3.307414935,-120.2282753
3.782143467,3.269757617,-120.2382753
3.814651393,3.231773326,-120.2482753
3.846777856,3.19346586,-120.2582753
3.878519645,3.154839051,-120.2682753
3.909873586,3.11589676,-120.2782753
3.940836542,3.076642882,-120.2882753
3.971405418,3.037081343,-120.2982753
4.001577156,2.997216097,-120.3082753
4.03134874,2.957051133,-120.3182753
4.060717193,2.916590466,-120.3282753
4.089679577,2.875838143,-120.3382753
4.118232997,2.834798238,-120.3482753
4.146374597,2.793474855,-120.3582753
4.174101563,2.751872128,-120.3682753
4.201411122,2.709994215,-120.3782753
4.228300544,2.667845306,-120.3882753
4.254767139,2.625429614,-120.3982753
4.280808261,2.582751381,-120.4082753
4.306421306,2.539814875,-120.4182753
4.331603712,2.49662439,-120.4282753
4.356352961,2.453184245,-120.4382753
4.380666579,2.409498783,-120.4482753
4.404542134,2.365572373,-120.4582753
4.427977238,2.321409408,-120.4682753
4.450969548,2.277014304,-120.4782753
4.473516765,2.232391501,-120.4882753
4.495616634,2.18754546,-120.4982753
4.517266945,2.142480667,-120.5082753
4.538465533,2.097201627,-120.5182753
4.559210278,2.051712869,-120.5282753
4.579499106,2.006018941,-120.5382753
4.599329988,1.960124413,-120.5482753
4.618700941,1.914033874,-120.5582753
4.637610028,1.867751934,-120.5682753
4.656055357,1.821283219,-120.5782753
4.674035085,1.774632378,-120.5882753
4.691547413,1.727804076,-120.5982753
4.70859059,1.680802994,-120.6082753
4.725162913,1.633633833,-120.6182753
4.741262723,1.586301311,-120.6282753
4.75688841,1.538810159,-120.6382753
4.772038413,1.491165128,-120.6482753
4.786711215,1.443370982,-120.6582753
4.800905351,1.395432499,-120.6682753
4.8146194,1.347354475,-120.6782753
4.827851991,1.299141716,-120.6882753
4.840601801,1.250799044,-120.6982753
4.852867555,1.202331293,-120.7082753
4.864648027,1.153743311,-120.7182753
4.875942037,1.105039954,-120.7282753
4.886748457,1.056226095,-120.7382753
4.897066207,1.007306614,-120.7482753
4.906894254,0.958286403,-120.7582753
